time,One_full_time_working_person_heat_demand[kW],One_pensioneer_heat_demand[kW],Two_full_time_working_persons_heat_demand[kW],Two_pensioneers_heat_demand[kW],One_full_time_and_one_part_time_working_person_heat_demand[kW],Two_full_time_working_persons_one_child_heat_demand[kW],"One_full_time_and_one_part_time_working_person,_one_child_heat_demand[kW]",Two_full_time_working_persons_two_children_heat_demand[kW],One_full_time_and_one_part_time_working_person_two_children_heat_demand[kW],Two_full_time_working_persons_three_children_heat_demand[kW],One_full_time_and_one_part_time_working_person_three_children_heat_demand[kW]
5/6/2015 0:00,0.110911908,0,0.095659587,0.085501497,0.090662677,0.11487808,0.091385643,0,0,0.087790592,0.095735397
5/6/2015 1:00,0.130999267,0,0.1129845,0.100986742,0.107082583,0.135683617,0.107936533,0,0,0.103690283,0.11307405
5/6/2015 2:00,0.152636883,0,0.131646683,0.117667117,0.1247699,0.158094983,0.125764833,0,0,0.120817283,0.131750883
5/6/2015 3:00,0.243325683,0,0.209864233,0.187578717,0.198901633,0.25202675,0.200487667,0,0,0.192600633,0.210030383
5/6/2015 4:00,0.79166765,0,0.489292917,0.437334733,0.463733783,0.74339035,0.467431917,0,0.221293333,0.449043267,0.4896803
5/6/2015 5:00,1.182996367,0,1.020313283,1.36068675,0.967016167,1.225298833,1.199087,0,0.221293333,1.160741767,3.293612633
5/6/2015 6:00,1.556329667,0,1.791026667,1.199767,1.496549167,1.689879833,1.282334167,1.74395,0.221293333,5.151623333,2.229614333
5/6/2015 7:00,1.4355405,0,1.238129167,1.331011667,1.397813,1.486873167,1.407170833,0.221293333,1.614918333,1.472819667,4.395981333
5/6/2015 8:00,1.230598833,0.075598333,2.811453917,0.948662767,1.005928,1.2746035,1.0139488,0,0.221293333,0.974060667,4.273190883
5/6/2015 9:00,1.083366167,0,0.934384067,2.236354117,0.885574883,1.122106167,0.8926368,0,0.221293333,0.85752085,1.378247183
5/6/2015 10:00,0.939434517,0,0.81024585,0.724205583,0.767921233,0.973027533,0.774045033,0,0,0.743594383,0.810887367
5/6/2015 11:00,0.857422083,0,0.739511683,0.8853429,0.700882,0.8880824,0.706471183,0,0,0.678678783,0.7400972
5/6/2015 12:00,0.824379783,0.075598333,0.711013267,0.635510583,0.6738723,0.853858633,0.679246017,0,0,0.652524767,0.711576183
5/6/2015 13:00,0.775409133,0,0.668776983,0.597759333,0.6338422,0.8031368,0.638896667,0,0,0.613762767,0.669306483
5/6/2015 14:00,0.776125467,0,0.669394717,0.59831155,0.63442775,0.8038787,0.639487017,0,0,0.61432985,0.6699248
5/6/2015 15:00,0.830385217,0,0.716192883,0.640140083,0.67878135,0.860078767,2.085388633,0,1.74395,0.6572782,0.716759967
5/6/2015 16:00,0.907209933,0,0.782452833,0.699363933,0.74158005,0.9396505,0.7474937,0,0,0.718087583,0.7830724
5/6/2015 17:00,1.022162317,0,0.8815972,0.787980133,0.8355455,1.136611467,0.842208433,1.960843333,0,0.809076267,0.8822953
5/6/2015 18:00,1.1343675,0,0.978373333,0.874479383,0.927266117,1.174932,0.934660533,0,1.116,2.8648667,0.979147567
5/6/2015 19:00,1.197935167,0,1.033198833,0.923482917,1.203587733,1.240771833,1.211396617,0,0.279825,1.060386667,1.034016667
5/6/2015 20:00,1.1412515,0,0.984309233,0.879785317,0.9328923,1.182061,0.940331617,0,0,3.092808167,3.317286617
5/6/2015 21:00,1.154929517,0,0.80259995,0.7173716,0.7606748,0.963844967,2.440791567,0,0,2.137769383,0.803235467
5/6/2015 22:00,2.242684967,0,0.424858733,0.37974285,0.402665483,1.810185517,0.92316235,0.221293333,0,0.3899095,0.868318567
5/6/2015 23:00,0.224349667,0.006353873,0.193497683,0.1729501,0.183389967,0.232372067,0.409212417,0.007658423,0.007539927,0.1775804,0.193650883
5/7/2015 0:00,0.1876502,0.098488217,0.161845083,0.144658717,0.153390767,0.194360383,0.154614,0.118709383,0.116872595,0.1485315,0.161973233
5/7/2015 1:00,0.1981239,0.207903067,0.1708784,0.1527328,0.161952383,0.205208533,0.163243717,0.250588867,0.246711417,0.156821783,0.171013783
5/7/2015 2:00,0.231559917,0.273807733,0.199716367,0.178508467,0.18928385,0.239840083,0.190793233,0.33002495,0.32491835,0.183287567,0.1998745
5/7/2015 3:00,0.369140633,0.348507333,0.318377483,0.28456885,0.301746383,0.382340667,0.304152683,0.420061417,0.413561767,0.29218745,0.318629467
5/7/2015 4:00,0.860641133,0.450836217,0.742288183,0.663464733,0.7035136,0.8914172,0.70912385,0.543400033,0.534991933,0.6812274,0.742876217
5/7/2015 5:00,1.7946805,0.921173433,3.297962833,1.383510833,1.467025167,1.936754333,1.478723333,1.331598517,1.314419317,1.644911,1.549106833
5/7/2015 6:00,2.361050667,1.270507333,2.036365333,2.268843833,2.378713333,3.673155333,2.394103833,1.751330833,3.471608333,2.093212,4.751726667
5/7/2015 7:00,2.177806167,1.647158333,2.327040667,1.903220333,3.754646,2.333581,1.906579333,2.116845333,1.866222167,3.566253833,4.154167333
5/7/2015 8:00,1.866896167,1.278530333,1.610166,1.439182667,1.526056,1.933654,1.874765333,1.541033333,1.517188833,1.702072167,1.611440667
5/7/2015 9:00,1.643534167,1.148317333,1.417520167,1.266993833,2.744667333,1.858102167,1.354187167,1.3840845,1.3626685,1.300914,1.861766167
5/7/2015 10:00,1.4251815,1.07721,1.229194667,1.098665833,1.164985667,1.4761445,1.174275833,1.2983785,1.278289167,2.529271167,1.2301675
5/7/2015 11:00,1.300764,0.908365917,1.121885833,1.002752617,1.063282333,1.3472775,1.071761833,1.09486735,1.0779269,1.029598667,1.122773667
5/7/2015 12:00,1.250636833,0.787827833,1.078653167,3.753426367,1.02230675,1.295358,1.254819167,1.17087495,0.934888417,0.989921733,1.079506167
5/7/2015 13:00,1.1763455,0.802174617,1.014577167,0.906838967,0.961579017,1.218409667,0.969247067,0.96687385,0.9519133,0.9311172,1.015380333
5/7/2015 14:00,1.177431667,0.776231183,1.015515,1.1320366,1.243825817,1.219535333,0.970142483,0.9356038,0.921127033,0.931977433,1.459442167
5/7/2015 15:00,1.2597475,0.76152545,1.086509833,0.9711334,2.149589683,1.304794333,1.037966333,0.91787875,0.903676233,0.997132733,1.087370167
5/7/2015 16:00,1.3762955,0.813993317,1.187030167,1.060979667,1.125024167,1.425509667,1.1339955,0.981119083,1.408524833,1.9297275,1.187970833
5/7/2015 17:00,1.550685333,0.841477717,1.337439167,1.1954165,1.267576,3.687402667,1.2776835,1.0142465,0.998552783,1.788269,1.338498667
5/7/2015 18:00,1.720909167,0.896243567,1.484254333,1.326641,1.406722167,1.782446167,2.819131,1.080257,1.284835167,1.362158833,4.191711833
5/7/2015 19:00,1.817344167,1.726399183,1.567428167,1.400982333,2.3258925,1.882329833,1.721756833,1.237665667,1.218515667,3.405466,1.568669167
5/7/2015 20:00,3.698328,1.043174167,1.493259833,1.33469,1.976107,1.793261333,3.176623833,1.257354833,1.237900167,1.370423667,1.937564
5/7/2015 21:00,1.411732167,1.000861283,2.9676799,1.088298667,1.153992,1.462214667,1.16319455,1.2074535,7.496306833,1.341794567,3.924840483
5/7/2015 22:00,0.975260933,0.764585267,0.647638867,2.32894935,0.613808467,0.777751983,0.618703167,7.233486033,1.1286005,0.818723667,0.64815175
5/7/2015 23:00,0.33118865,0.236643017,0.285644433,0.255311833,0.270723367,0.3430316,0.272882267,0.285229567,0.2808162,0.26214715,0.728994033
5/8/2015 0:00,0.185159567,0.10814509,0.159696867,0.1427386,0.151354917,0.19178055,0.152561767,0.130349033,0.128332083,0.1465601,2.866104867
5/8/2015 1:00,0.188004,0.194560433,0.162150217,0.1449314,0.15367995,0.19472675,0.154905483,0.234506817,0.230878233,0.148811567,0.162278533
5/8/2015 2:00,0.219732117,0.259822133,0.189515133,0.169390417,0.179615467,0.227589467,0.181047833,0.313167783,0.3083221,0.173925383,0.189665267
5/8/2015 3:00,0.350285633,0.330706083,0.302115183,0.270033467,0.286333683,0.3628113,0.288617083,0.39860535,0.392437633,0.277262967,0.302354433
5/8/2015 4:00,0.816681017,0.4278082,0.704373533,0.853935933,2.417661783,2.0735591,0.672902983,0.515643983,0.507665317,2.396513883,0.70493135
5/8/2015 5:00,1.703011833,0.874121933,1.468817667,1.312844083,1.616451667,1.763908667,3.153275333,3.01773365,1.03729045,1.796711833,1.9131055
5/8/2015 6:00,2.240451667,1.280167167,2.044531167,1.951514333,1.833277833,2.554263333,2.070375667,1.674278333,3.17337,1.997754833,2.377004833
5/8/2015 7:00,2.066567833,1.492331333,1.894558167,3.3431905,1.911765667,2.2183635,1.927103667,2.020024167,3.514848,2.084478333,2.226914833
5/8/2015 8:00,1.7715385,1.213225,1.752280667,1.365671667,1.448107167,1.8348865,1.459655333,1.462318833,1.439692833,1.4022325,1.972254333
5/8/2015 9:00,3.309667833,1.089662667,1.345115333,1.202277167,1.274851,1.615354167,1.509377167,1.313388333,1.293065167,1.234464167,1.789303833
5/8/2015 10:00,1.352385333,2.24449565,1.166409167,1.042547533,1.10548,1.400744667,1.114295333,1.232059667,1.434288833,1.070459167,1.167333
5/8/2015 11:00,1.234322833,0.861967883,1.064581833,0.951533783,1.00897215,1.278460667,1.01701765,1.038943667,1.0228679,0.977008967,1.065424667
5/8/2015 12:00,1.186756667,0.747586817,1.023556267,2.3160558,0.9700893,1.229192667,1.2021851,0.901078233,0.887135717,0.939357867,1.024367383
5/8/2015 13:00,1.116259,0.761200783,0.962754183,0.860519,0.912463,1.156175333,0.919739367,0.917487433,0.903290983,0.883557217,0.963516383
5/8/2015 14:00,1.117290167,0.736582433,0.963643583,0.861314,0.913305983,1.157243167,0.920589017,0.887814617,0.874077217,1.108733517,3.236899
5/8/2015 15:00,1.1954015,1.42218735,1.031012883,2.322720433,0.977156167,1.238146667,1.2093087,0.870994883,0.8575179,0.946200917,1.031829133
5/8/2015 16:00,1.305996,0.7724158,1.126399167,1.0067863,1.067558833,1.352696833,1.0760735,0.931005083,0.916599417,3.00071985,1.127290833
5/8/2015 17:00,1.4714785,0.798496267,1.269124833,3.101332,1.202830167,1.600129,2.9625055,0.962440267,0.947548267,1.164725333,3.602334
5/8/2015 18:00,1.633007833,0.850464883,1.408440167,1.2588785,1.334868667,1.693268667,1.345513667,2.985921183,1.009217367,1.5169415,1.409556
5/8/2015 19:00,1.7245175,0.97439015,3.452475333,1.553782167,1.409671333,2.957883833,1.4209125,1.1744485,3.117121167,1.365014667,1.488543833
5/8/2015 20:00,1.6429155,0.989890867,3.385828667,1.266516,1.342968,1.936752,1.3536775,3.152873167,1.174670167,1.3004235,4.124389667
5/8/2015 21:00,1.563984,0.949738383,1.155402033,1.032709683,1.095048133,2.368546333,1.103779717,1.145834667,1.348315667,1.060358267,1.156317067
5/8/2015 22:00,0.713161767,1.502515567,0.615089667,0.549773117,2.549934167,0.9853178,0.587608167,0.87802005,0.864434217,0.56449195,0.615576683
5/8/2015 23:00,0.312223283,0.217792573,0.269287083,0.240691467,0.255220417,0.32338795,0.25725565,0.48247635,0.25714171,0.24713535,0.269500383
5/9/2015 0:00,0.153814533,0.010570008,0.13266235,0.11857495,0.125732583,0.159314767,0.126735183,0.0127402,0.012543073,0.121749417,0.132767433
5/9/2015 1:00,0.15342155,0,0.132323433,0.118272,0.125411283,0.158907717,0.126411467,0,0,0.121438383,0.132428267
5/9/2015 2:00,0.179313467,0,0.15465475,0.13823195,0.146576067,0.185725533,0.147745033,0,0,0.141932717,0.154777233
5/9/2015 3:00,0.28585215,0,0.246542467,0.220362117,0.233664017,0.296073933,0.235527317,0,0,0.226261767,0.246737717
5/9/2015 4:00,0.666456733,0,0.574807417,0.51376845,0.544781283,0.690288483,0.773485733,0,0,0.527523283,2.847754633
5/9/2015 5:00,1.389750167,0.245121667,1.1986354,1.0713524,1.13602355,2.6671195,1.145081583,0,0,3.06701035,1.6427084
5/9/2015 6:00,1.828331833,0.977186667,1.576904,1.409452167,1.494531667,1.971608667,3.256534,0.221293333,0.221293333,3.197267333,2.3142035
5/9/2015 7:00,1.6864325,0,1.678878333,3.050144333,1.490719,1.746736667,1.389532333,0.442586667,0,1.334868,4.171283
5/9/2015 8:00,1.445671833,0,1.2468665,1.5631825,3.042130667,1.497368333,1.191159167,1.838411667,0,1.144298667,1.690977667
5/9/2015 9:00,3.022789333,0,1.097687333,0.981124183,1.040348217,1.3182175,1.048644483,0,3.132075,1.007390817,1.0985575
5/9/2015 10:00,1.103621167,0,2.353044683,0.850776117,2.303323667,1.916910333,0.909326,0.221293333,0,1.097913517,1.395730983
5/9/2015 11:00,1.007275233,0,1.093117233,0.77650365,0.823376317,1.045159833,0.829942167,0,0,1.02165255,3.2016443
5/9/2015 12:00,0.968457967,0,0.835278167,0.746579717,0.791646033,1.080986567,0.797958933,0,0,0.766567567,0.835939483
5/9/2015 13:00,0.91092865,0,0.785660033,0.702230683,0.7446198,0.943502167,0.974917717,0,0,0.721031033,0.786282183
5/9/2015 14:00,0.911770217,0,1.00887925,0.702879383,0.745307733,0.9443739,0.751251067,0,1.395825,0.721697167,3.059499333
5/9/2015 15:00,0.97551315,0,0.8432297,0.75201845,0.7974129,1.010395783,0.803771767,0,0,0.996511817,3.548310333
5/9/2015 16:00,1.065764667,0,0.919203217,2.222781867,0.8711871,1.103874667,0.8781343,0,0,0.8435889,0.91993115
5/9/2015 17:00,1.200807667,0,1.03567555,0.92569665,0.981575133,1.2437465,0.989402783,0,0.221293333,0.950479783,1.036495767
5/9/2015 18:00,1.332624,0,1.373725333,1.027313167,1.089325833,1.380276667,3.064990333,0,1.395825,2.804900167,1.1502755
5/9/2015 19:00,1.407300667,0,1.213772,1.084881833,1.150368667,1.457623833,1.159542,0,0,1.113926167,1.214733167
5/9/2015 20:00,1.340709333,0,1.156338667,1.0335469,1.095934833,1.388651167,1.104674667,0,0,2.462408767,1.157254167
5/9/2015 21:00,1.0932069,0,0.942871567,0.84274775,0.893619083,1.132298167,0.9007454,0,0,0.865310283,0.943618283
5/9/2015 22:00,0.58084845,0,0.500971783,0.447773383,0.4748026,0.7574155,0.4785889,1.74395,0.221293333,0.6841214,0.944491667
5/9/2015 23:00,0.258355067,0.005410559,0.222826767,0.423524783,0.211187067,0.34549185,0.212871133,0.00652143,1.967265537,0.428856883,0.2230032
5/10/2015 0:00,0.16370735,0.08386635,0.14119475,0.126201217,0.1338192,0.169561283,0.3592462,0.10108546,0.099521305,0.129579933,2.847590467
5/10/2015 1:00,0.168709767,0.177037133,0.145509217,0.130057583,0.137908333,0.174742533,0.139008117,0.213385567,0.21008385,0.13353955,0.14562445
5/10/2015 2:00,0.1971818,0.23315745,0.170065817,0.152006417,0.16118215,0.2042327,0.1624675,0.281028417,0.2766799,0.1560761,0.1702004
5/10/2015 3:00,0.314336883,0.296766733,0.271109983,0.242320817,0.256948183,0.325577083,2.009080917,0.357697783,0.352162983,0.24880835,0.2713248
5/10/2015 4:00,0.732867817,0.383903533,0.6320859,0.564964567,0.599067833,0.759074267,0.60384505,0.462725017,0.455565233,0.80445,0.632586417
5/10/2015 5:00,1.528236833,0.784413317,1.318077117,1.17811065,1.2492248,1.582884167,1.259186817,0.94546575,0.930836517,1.2096515,1.3191211
5/10/2015 6:00,2.010521833,1.08094735,1.734040167,1.549901833,1.643459167,2.818647833,3.406647167,1.524177,1.282724167,1.591396167,1.735413333
5/10/2015 7:00,1.8544815,1.340277833,3.0006495,1.431478667,1.515908,2.484537167,1.5279965,1.6141325,2.392132667,1.467886333,1.6007245
5/10/2015 8:00,3.339811667,2.309926,3.121197333,1.448009667,1.299493,1.646576333,1.309855667,1.53354,2.454208167,1.258326167,1.3722005
5/10/2015 9:00,1.399529667,0.97783415,1.431430167,1.303252,2.7695695,1.527474333,1.377499667,1.399892333,12.10538017,1.3321355,1.208026333
5/10/2015 10:00,1.213594167,0.917284183,1.046704517,0.9355545,0.992027717,1.256991167,0.999939033,2.501443,2.204509833,1.184961667,4.265981967
5/10/2015 11:00,2.508838667,0.773506917,2.580878317,0.853880917,2.3066153,1.147256167,0.91264445,2.328145867,1.13918755,0.87674135,0.95608385
5/10/2015 12:00,1.289322833,0.670864267,2.319703483,0.820975017,0.870532033,1.103044167,0.87747405,0.808603383,2.191918833,0.842954617,0.919239533
5/10/2015 13:00,1.001700683,0.6830812,1.088309617,0.772206717,1.043179883,1.037520167,0.825349383,6.91504885,0.810588983,2.418432683,1.307757033
5/10/2015 14:00,1.002626533,0.660989317,0.864747867,0.772920033,0.819576317,1.038479333,0.826111917,0.797800983,0.7843735,1.0179731,0.8654326
5/10/2015 15:00,1.072721167,0.648466867,0.925203217,0.826955717,0.876873683,1.111081,0.8838663,1.0018008,0.76951345,2.250286717,0.925935833
5/10/2015 16:00,1.171966,0.693145217,1.010800233,0.903463083,0.957999283,1.213873833,0.965638967,0.835459,2.218358367,1.152010983,1.454723817
5/10/2015 17:00,1.320465167,0.716549133,1.138878167,2.419133117,1.079387167,1.3676835,2.254094,0.863668083,0.8503044,2.446384867,1.1397805
5/10/2015 18:00,1.4654175,1.4627442,1.263897,1.129683,1.197874167,1.517818833,2.015771833,0.919878167,0.905644683,1.161794667,1.2648985
5/10/2015 19:00,1.547535167,0.874391617,1.3347225,1.192987667,1.265000667,1.602873,1.499448,2.449741917,2.99845225,4.5912295,2.222025
5/10/2015 20:00,1.474308833,0.9638999,1.495925667,1.136538,1.205142833,1.6049265,1.439114333,1.070684,1.054117333,2.568159667,1.2725725
5/10/2015 21:00,1.426502933,0.852269683,1.03682685,0.926725767,1.207026267,2.545103017,0.990503267,1.02725475,1.01135945,2.92411165,1.4807709
5/10/2015 22:00,0.642537717,0.653697167,0.5541776,0.495329433,0.52522925,0.665513967,0.529417617,0.787911633,0.7757201,2.477432783,0.554616467
5/10/2015 23:00,0.268819533,0.1944541,0.231852222,0.20723171,3.936801758,0.27843215,0.221493255,0.455671982,2.191595795,0.212779763,0.232035745
5/11/2015 0:00,0.01829293,0.009485242,0.015777331,0.014101934,0.014953177,0.018947061,0.015072416,0.011432715,0.011255814,0.014479477,0.015789825
5/11/2015 1:00,0,0,0,0,0,0,0,0,0,0,0
5/11/2015 2:00,0,0,0,0,0,0,0,0,0,0,0
5/11/2015 3:00,0,0,0,0,0,0,0,0,0,0,0
5/11/2015 4:00,0,0,0,0,0,0,0,0,0,0,0
5/11/2015 5:00,0,0,0,0,0,0,0,0,0,0.22436,0
5/11/2015 6:00,0,0,0,1.974443333,0,0,0,0.221293333,0,0,0
5/11/2015 7:00,0,0,0,0,1.750083333,0,0.22436,0,0,0,0
5/11/2015 8:00,0.22436,0,0.22436,0,0,0.155796667,0,0.221293333,0,0.22436,0
5/11/2015 9:00,0,0,0,0,0,0.155796667,0.22436,0.222393333,0,0,0.443123333
5/11/2015 10:00,0,0,0,0,0.22436,0,0.22436,0.220193333,0,0,0
5/11/2015 11:00,0,0,0,0.22436,1.401191667,0,0,0,0.221293333,0,0
5/11/2015 12:00,0,0,0,0,0,0,0,1.395825,0,0.22436,0.443123333
5/11/2015 13:00,0,0,0,0,1.750083333,0,0,0,1.395825,0,0
5/11/2015 14:00,0,0,0,0,0,0,0,0,0.221293333,0,0
5/11/2015 15:00,0,0,0,0,0,0,0,0.221293333,0,0,0
5/11/2015 16:00,0,0,0,0,0,0,0,1.669451667,0,1.966976667,0
5/11/2015 17:00,0,0,0,0,0,0,0,0.291391667,0,0,0
5/11/2015 18:00,0,0,0,0,0,0,0,0,1.395825,0,0
5/11/2015 19:00,0,0,0,0,0,1.299973333,1.401191667,0,1.395825,0,0.443123333
5/11/2015 20:00,0,0,0,0,4.586501667,0,1.966976667,0,0.221293333,0,0
5/11/2015 21:00,1.966976667,0,0,0,4.586501667,0,0,0,0,0.44872,0.443123333
5/11/2015 22:00,0,0,0,0,0,0,0.446853333,0,1.960843333,0.446853333,0.443123333
5/11/2015 23:00,0,0,0,0,0.22436,0,0,1.960843333,0.221293333,0,0.443123333
5/12/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
5/12/2015 1:00,0,0,0,0,0,0,0,0,0,0,0
5/12/2015 2:00,0,0,0,0,0,0,0,0,0,0,0
5/12/2015 3:00,0,0,0,0,0,0,0,0,0,0,0
5/12/2015 4:00,0.22436,0,0,0,0,0.077898333,0,0,0.220193333,0,0
5/12/2015 5:00,0,0,1.750083333,0,0,0,0,0.221293333,0.0011,0.22436,2.272491667
5/12/2015 6:00,0,0,0,1.625551667,0.22436,0.077898333,0.44872,0,0.442586667,1.289061667,0.001866667
5/12/2015 7:00,0,0.075598333,0.22436,0.44872,1.401191667,0.703393333,0.22436,0.442586667,2.058605,0.56085,2.270625
5/12/2015 8:00,0,0,0,0.22436,0,0,0,0.221293333,0,0.22436,0.443123333
5/12/2015 9:00,0,0,0,3.151275,0,0,0,0,0,0.22436,0
5/12/2015 10:00,0,0,0,0,0,0,0,0,1.74395,0,0.443123333
5/12/2015 11:00,0,0,0,0,0,0,0,0,0,0,0
5/12/2015 12:00,0,0,0,0,0,0,0,0,0,0,0
5/12/2015 13:00,0,0,0,0,0,0,0.22436,0,0,0,2.3322
5/12/2015 14:00,0,0,0,1.750083333,0,0,1.401191667,0,0,0.292925,0.443123333
5/12/2015 15:00,0,0,0,0,0,0,1.401191667,0,1.395825,1.457158333,0
5/12/2015 16:00,0,0,0,0,0,0,0,0,1.395825,0,0.443123333
5/12/2015 17:00,0,0,3.075243333,0,0,0,0,0,0,0,0
5/12/2015 18:00,0.22436,0,0.292925,0,0,0,1.966976667,0.221293333,0,0.22436,2.706281667
5/12/2015 19:00,0,0,0,0,0,0,0,2.319033333,0,1.401191667,0
5/12/2015 20:00,0,0,0,0,0,0.077898333,0,3.772691667,0.221293333,0,0.443123333
5/12/2015 21:00,0,0,0.11218,0,0,0,0,0,1.395825,0.22436,0
5/12/2015 22:00,0,0.075598333,0.11218,0,0.22436,0.077898333,1.750083333,0.221293333,6.308618333,1.750083333,2.706281667
5/12/2015 23:00,0.009874878,0,0.008516909,0.007612499,0.008072018,0.088126323,0.008136386,0,0,0.007816305,0.008523656
5/13/2015 0:00,0.103242577,0,0.08904488,0.079589155,0.084393438,0.106934278,1.48625743,0,0,0.08171995,0.089115365
5/13/2015 1:00,0.1219408,0,0.1051718,0.09400358,0.09967798,0.126301217,0.100472848,0,0,0.096520298,0.105255033
5/13/2015 2:00,0.142082183,0,0.122543367,0.109530467,0.116142083,0.147162883,0.11706835,0,0,0.112462917,0.122640483
5/13/2015 3:00,0.2265001,0,0.195352333,0.174607883,0.1851478,0.23459935,0.186624233,0,0,0.179282517,0.195507033
5/13/2015 4:00,0.5280788,0,0.455458817,0.407093517,0.431667167,1.774638417,0.435109467,0.221293333,0,0.417992367,0.455819467
5/13/2015 5:00,1.101193883,0,0.949760033,1.073264617,1.1245078,1.218469083,1.356046017,0.221293333,0,2.6217161,3.66799375
5/13/2015 6:00,1.448710833,0.075598333,1.473848167,1.116804667,1.296399333,1.500515,1.193662167,1.965243333,2.799218333,2.896787333,4.407351667
5/13/2015 7:00,1.336274167,0,2.902597167,1.030127533,2.6056825,1.461956833,1.32538,0,0.55855,1.057706717,1.153425833
5/13/2015 8:00,1.145504333,0,1.212337017,2.953601333,0.93636895,1.186466167,0.94383585,0,0,1.579785717,1.431882633
5/13/2015 9:00,1.008452383,0,0.869772383,0.777411,0.8243383,1.044512933,0.830911967,0,0,1.382207533,1.313584267
5/13/2015 10:00,0.874473483,0,0.754218233,0.674127533,0.714820283,0.905743533,0.720520633,0,0,3.480094733,0.754815383
5/13/2015 11:00,0.79813225,0,0.688375217,0.615276417,0.652416683,0.8266724,0.657619383,0,0,0.631748883,0.688920317
5/13/2015 12:00,0.767374883,0,0.6618474,0.59156575,0.62727475,0.794815167,0.632276883,0,0,0.6074033,0.662371567
5/13/2015 13:00,0.7217904,0,0.622531633,0.55642485,0.5900127,0.747600783,0.594717733,0,0,0.571321717,2.9552207
5/13/2015 14:00,0.72245725,0.31742,0.623106883,0.556938983,0.590557717,0.748291367,0.59526705,0.221293333,0,0.571849567,6.034294517
5/13/2015 15:00,0.772964983,0.977186667,0.666668917,0.595875117,0.63184435,0.800605167,0.636882767,0,0,0.611828133,0.667196783
5/13/2015 16:00,0.844477267,0,0.72834705,0.651003583,0.69030055,0.87467475,0.695805283,0,0.399838333,0.6684326,0.7289237
5/13/2015 17:00,0.951480667,0,0.820635633,0.73349215,0.777768367,0.985504367,0.783970683,0,1.561005,0.977489417,0.82128545
5/13/2015 18:00,1.055928,0,0.910719617,0.814010083,0.863146633,1.797080333,2.8370066,0,1.395825,0.835803083,0.9114407
5/13/2015 19:00,1.115099,0,0.961753817,0.85962505,0.91151505,1.154974,0.91878385,6.308618333,1.395825,1.106999217,1.848761883
5/13/2015 20:00,1.062334783,0,1.1406053,0.81894905,0.8683837,1.17822,0.875308567,0,0,0.840874383,0.91697085
5/13/2015 21:00,2.833197867,0,0.747101,0.66776615,0.708074883,2.1971709,0.713721367,2.182136667,1.238963333,0.685643867,0.747692583
5/13/2015 22:00,0.457527717,0,1.49401185,0.352706033,0.5983566,0.473888317,0.376978983,0,3.774891667,0.3621488,0.838045417
5/13/2015 23:00,0.210722733,0.006667295,1.05678595,0.1624452,0.172250933,0.21825795,0.1736246,1.460593223,0.007911849,0.16679425,0.181888567
5/14/2015 0:00,0.195707967,0.103346338,0.1687947,0.1508704,0.1599774,0.202706233,0.1612531,0.415956975,0.122637567,0.15490945,0.168928383
5/14/2015 1:00,0.207899567,0.21815825,0.179309733,0.160268833,0.1699433,0.215333783,0.171298433,0.26294965,0.258880967,0.164559583,0.179451733
5/14/2015 2:00,0.242981967,0.287313983,0.209567733,0.187313683,0.198620583,0.2516707,0.200204467,0.346304067,0.34094555,0.19232855,0.20973365
5/14/2015 3:00,0.3873492,0.365698083,0.334081983,0.298605717,0.316630617,0.4012003,0.31915555,0.440781717,0.433961467,0.306600067,0.334346433
5/14/2015 4:00,1.127454383,0.47307455,0.77890355,0.69619115,0.738215817,0.93538735,0.744102633,2.314153833,0.561381367,0.7148301,0.77952005
5/14/2015 5:00,1.883206667,0.966612117,1.624233,1.4517545,1.539388833,2.028446167,1.551664,1.165073817,1.14704595,1.490622667,1.625519167
5/14/2015 6:00,2.477514167,1.3320235,3.8850305,1.909905,2.249552833,2.566106333,2.041342333,1.605509833,1.80306,1.961036833,4.410995333
5/14/2015 7:00,2.2852305,1.725833,1.972838167,1.9860335,2.0923745,2.444845667,1.882910833,2.2103475,2.1784705,2.2556915,4.688142333
5/14/2015 8:00,1.958984833,1.3415965,1.6895895,1.622351833,1.601331333,2.106933833,2.062821333,1.838341167,12.2572215,1.774963167,2.13592
5/14/2015 9:00,1.724604833,1.20496,1.487441833,1.44167,1.409742833,1.786274333,1.420985167,1.452357667,3.173833833,1.813803167,1.929875833
5/14/2015 10:00,1.719842,1.130345833,1.289827333,1.152859333,1.22245,1.626856333,1.232199167,1.362423833,1.562636333,2.9338055,1.733971167
5/14/2015 11:00,1.364927167,0.953172517,1.177225667,1.052215833,1.115731,2.641409,1.124628667,1.548713167,1.131097667,1.080385833,1.178157
5/14/2015 12:00,1.312326167,0.826688917,1.131858667,1.236026633,1.072735,1.359253667,1.081288333,5.170050483,0.981003767,1.263111167,5.737446333
5/14/2015 13:00,1.234370667,0.841743317,1.064622333,0.951570483,1.009010333,1.278510333,1.241416667,1.014566167,0.998868367,0.977046267,1.0654665
5/14/2015 14:00,1.235510667,0.814520217,1.065607,0.952449517,1.0099435,1.279690667,2.419189167,0.98175405,0.9665633,0.977948967,1.0664505
5/14/2015 15:00,1.321886167,0.799089067,1.140104833,1.019036517,1.080548667,1.3691555,1.0891655,0.963154767,0.94825175,1.270677833,3.847288833
